买腿偏移,卖腿偏移,组合,上涨触发%,下跌触发%,平仓时间,累计盈亏$,交易天数,胜率%,触发次数,日均盈亏$
4,5,+4/+5,1.7,1.5,13:00,-35.6,47,38.3,3,-0.76
4,5,+4/+5,1.7,1.4,13:00,-35.6,47,38.3,3,-0.76
4,5,+4/+5,1.6,1.3,13:00,-35.6,47,38.3,3,-0.76
4,5,+4/+5,1.6,1.4,13:00,-35.6,47,38.3,3,-0.76
1,4,+1/+4,0.9,1.4,14:00,-35.6,47,44.7,13,-0.76
4,5,+4/+5,1.7,1.3,13:00,-35.6,47,38.3,3,-0.76
4,5,+4/+5,1.5,1.4,13:00,-35.6,47,38.3,3,-0.76
4,5,+4/+5,1.5,1.5,13:00,-35.6,47,38.3,3,-0.76
1,4,+1/+4,0.7,0.9,12:30,-35.6,47,46.8,25,-0.76
4,5,+4/+5,1.3,0.9,13:30,-35.6,47,38.3,14,-0.76
1,4,+1/+4,1.1,0.6,12:00,-35.6,47,40.4,21,-0.76
4,5,+4/+5,1.4,1.3,13:00,-35.6,47,38.3,3,-0.76
4,5,+4/+5,1.4,1.4,13:00,-35.6,47,38.3,3,-0.76
4,5,+4/+5,1.4,1.5,13:00,-35.6,47,38.3,3,-0.76
1,4,+1/+4,0.7,0.3,10:30,-35.6,47,40.4,28,-0.76
4,5,+4/+5,2.0,0.6,13:30,-35.6,47,34.0,19,-0.76
4,5,+4/+5,1.5,1.3,13:00,-35.6,47,38.3,3,-0.76
1,3,+1/+3,1.9,1.1,12:00,-35.6,47,48.9,4,-0.76
4,5,+4/+5,1.6,1.5,13:00,-35.6,47,38.3,3,-0.76
1,4,+1/+4,0.9,1.5,14:00,-35.6,47,44.7,13,-0.76
2,4,+2/+4,1.9,1.2,11:30,-36.2,49,46.9,4,-0.74
2,4,+2/+4,2.0,1.2,11:30,-36.2,49,46.9,4,-0.74
2,4,+2/+4,0.7,0.7,11:00,-36.2,49,46.9,22,-0.74
2,5,+2/+5,1.4,0.5,14:30,-36.2,49,32.7,25,-0.74
2,4,+2/+4,1.1,0.7,10:30,-36.2,49,44.9,8,-0.74
2,5,+2/+5,1.6,0.5,14:30,-36.2,49,32.7,25,-0.74
2,5,+2/+5,0.7,0.4,11:30,-36.2,49,42.9,32,-0.74
2,5,+2/+5,1.7,0.5,14:30,-36.2,49,32.7,25,-0.74
2,5,+2/+5,0.6,0.3,12:30,-36.2,49,40.8,41,-0.74
2,4,+2/+4,0.5,1.4,14:30,-36.2,49,55.1,30,-0.74
2,5,+2/+5,1.5,0.5,14:30,-36.2,49,32.7,25,-0.74
2,5,+2/+5,0.4,0.5,11:00,-36.2,49,49.0,40,-0.74
2,5,+2/+5,1.3,1.4,14:30,-36.2,49,38.8,7,-0.74
3,5,+3/+5,1.3,0.5,10:30,-36.4,48,41.7,12,-0.76
3,5,+3/+5,1.8,0.5,10:30,-36.4,48,41.7,12,-0.76
3,5,+3/+5,1.3,0.9,11:30,-36.4,48,47.9,8,-0.76
3,5,+3/+5,2.0,0.5,10:30,-36.4,48,41.7,12,-0.76
3,5,+3/+5,1.5,0.5,10:30,-36.4,48,41.7,12,-0.76
3,5,+3/+5,1.9,0.5,10:30,-36.4,48,41.7,12,-0.76
3,5,+3/+5,1.6,0.5,10:30,-36.4,48,41.7,12,-0.76
3,5,+3/+5,1.7,0.5,10:30,-36.4,48,41.7,12,-0.76
3,5,+3/+5,1.2,0.5,10:30,-36.4,48,41.7,12,-0.76
3,5,+3/+5,1.4,0.5,10:30,-36.4,48,41.7,12,-0.76
4,5,+4/+5,1.8,0.8,12:30,-36.6,47,40.4,12,-0.78
4,5,+4/+5,1.4,0.8,12:30,-36.6,47,40.4,12,-0.78
4,5,+4/+5,1.5,0.8,12:30,-36.6,47,40.4,12,-0.78
1,4,+1/+4,0.8,0.9,13:30,-36.6,47,46.8,26,-0.78
4,5,+4/+5,1.3,1.1,12:30,-36.6,47,40.4,6,-0.78
4,5,+4/+5,1.7,0.8,12:30,-36.6,47,40.4,12,-0.78
1,4,+1/+4,0.5,0.7,12:00,-36.6,47,51.1,34,-0.78
4,5,+4/+5,1.6,0.8,12:30,-36.6,47,40.4,12,-0.78
1,5,+1/+5,1.1,0.4,11:30,-36.6,47,38.3,24,-0.78
1,4,+1/+4,0.9,0.3,11:00,-36.6,47,38.3,26,-0.78
1,5,+1/+5,0.5,0.3,13:00,-36.6,47,44.7,42,-0.78
2,4,+2/+4,1.2,0.4,11:00,-37.2,49,36.7,23,-0.76
2,4,+2/+4,0.5,1.3,14:30,-37.2,49,55.1,31,-0.76
2,5,+2/+5,1.2,0.1,12:30,-37.2,49,22.4,43,-0.76
2,5,+2/+5,1.3,0.1,14:00,-37.2,49,20.4,43,-0.76
2,4,+2/+4,0.5,1.5,14:30,-37.2,49,55.1,29,-0.76
2,4,+2/+4,0.5,1.3,13:00,-37.2,49,53.1,27,-0.76
3,5,+3/+5,1.9,0.9,11:30,-37.4,48,47.9,6,-0.78
3,5,+3/+5,2.0,0.9,11:30,-37.4,48,47.9,6,-0.78
3,5,+3/+5,1.1,0.9,12:00,-37.4,48,45.8,12,-0.78
3,5,+3/+5,1.1,0.2,12:00,-37.4,48,35.4,32,-0.78
3,5,+3/+5,0.5,0.3,11:30,-37.4,48,43.8,41,-0.78
1,4,+1/+4,0.8,1.2,11:00,-37.6,47,46.8,9,-0.8
4,5,+4/+5,1.3,0.8,13:00,-37.6,47,36.2,16,-0.8
1,5,+1/+5,1.2,0.4,11:30,-37.6,47,38.3,23,-0.8
1,4,+1/+4,1.6,0.3,13:30,-37.6,47,31.9,28,-0.8
1,4,+1/+4,1.1,1.0,13:00,-37.6,47,46.8,11,-0.8
4,5,+4/+5,1.4,1.0,13:00,-37.6,47,38.3,7,-0.8
4,5,+4/+5,1.5,1.0,13:00,-37.6,47,38.3,7,-0.8
1,4,+1/+4,1.5,0.3,13:30,-37.6,47,31.9,28,-0.8
4,5,+4/+5,1.6,1.0,13:00,-37.6,47,38.3,7,-0.8
1,4,+1/+4,1.1,0.3,12:00,-37.6,47,31.9,28,-0.8
1,5,+1/+5,0.6,1.1,11:30,-37.6,47,51.1,21,-0.8
1,5,+1/+5,0.6,1.1,11:00,-37.6,47,51.1,16,-0.8
1,4,+1/+4,1.4,0.3,13:30,-37.6,47,31.9,28,-0.8
4,5,+4/+5,1.7,1.0,13:00,-37.6,47,38.3,7,-0.8
1,4,+1/+4,1.7,0.3,13:30,-37.6,47,31.9,28,-0.8
2,4,+2/+4,1.1,0.4,11:00,-38.2,49,36.7,24,-0.78
2,5,+2/+5,0.4,1.2,11:00,-38.2,49,53.1,29,-0.78
2,4,+2/+4,1.2,0.8,10:30,-38.2,49,44.9,4,-0.78
2,4,+2/+4,0.4,1.3,12:00,-38.2,49,55.1,32,-0.78
2,4,+2/+4,1.8,0.8,10:30,-38.2,49,44.9,4,-0.78
2,5,+2/+5,0.9,1.3,10:30,-38.2,49,44.9,4,-0.78
2,4,+2/+4,1.0,1.2,11:30,-38.2,49,46.9,8,-0.78
2,4,+2/+4,2.0,0.8,10:30,-38.2,49,44.9,4,-0.78
2,4,+2/+4,1.9,0.4,13:30,-38.2,49,32.7,27,-0.78
2,5,+2/+5,0.3,1.0,12:30,-38.2,49,59.2,39,-0.78
2,4,+2/+4,1.0,0.3,11:30,-38.2,49,36.7,26,-0.78
2,5,+2/+5,0.9,1.2,10:30,-38.2,49,44.9,4,-0.78
2,4,+2/+4,0.9,1.1,11:30,-38.2,49,46.9,10,-0.78
2,4,+2/+4,1.9,0.8,10:30,-38.2,49,44.9,4,-0.78
2,4,+2/+4,0.7,1.1,11:30,-38.2,49,51.0,16,-0.78
2,5,+2/+5,0.5,1.0,14:30,-38.2,49,57.1,35,-0.78
2,4,+2/+4,1.5,0.8,10:30,-38.2,49,44.9,4,-0.78
2,4,+2/+4,0.7,0.3,13:30,-38.2,49,36.7,42,-0.78
2,4,+2/+4,0.9,0.3,14:00,-38.2,49,34.7,37,-0.78
2,4,+2/+4,0.5,1.5,13:00,-38.2,49,53.1,27,-0.78
2,4,+2/+4,1.4,0.8,10:30,-38.2,49,44.9,4,-0.78
2,4,+2/+4,0.5,1.4,13:00,-38.2,49,53.1,27,-0.78
2,5,+2/+5,0.3,1.1,12:00,-38.2,49,59.2,39,-0.78
2,4,+2/+4,1.7,0.8,10:30,-38.2,49,44.9,4,-0.78
2,4,+2/+4,1.3,0.8,10:30,-38.2,49,44.9,4,-0.78
2,4,+2/+4,1.6,0.8,10:30,-38.2,49,44.9,4,-0.78
1,3,+1/+3,1.4,1.1,12:00,-38.6,47,48.9,5,-0.82
1,4,+1/+4,1.5,1.2,13:00,-38.6,47,46.8,6,-0.82
4,5,+4/+5,1.7,0.8,13:30,-38.6,47,38.3,14,-0.82
1,5,+1/+5,0.4,1.3,12:30,-38.6,47,57.4,31,-0.82
1,3,+1/+3,1.8,1.1,12:00,-38.6,47,48.9,5,-0.82
1,3,+1/+3,1.5,1.1,12:00,-38.6,47,48.9,5,-0.82
1,5,+1/+5,0.4,1.4,12:30,-38.6,47,57.4,31,-0.82
1,3,+1/+3,1.7,1.1,12:00,-38.6,47,48.9,5,-0.82
4,5,+4/+5,1.4,0.8,13:30,-38.6,47,38.3,14,-0.82
1,4,+1/+4,0.9,1.3,14:00,-38.6,47,44.7,14,-0.82
4,5,+4/+5,2.0,0.8,14:00,-38.6,47,36.2,14,-0.82
1,5,+1/+5,1.0,0.8,10:30,-38.6,47,46.8,6,-0.82
1,4,+1/+4,1.7,1.2,13:00,-38.6,47,46.8,6,-0.82
1,3,+1/+3,1.6,1.1,12:00,-38.6,47,48.9,5,-0.82
1,4,+1/+4,1.4,1.2,13:00,-38.6,47,46.8,6,-0.82
1,4,+1/+4,0.5,1.2,11:30,-38.6,47,55.3,26,-0.82
1,4,+1/+4,1.6,1.2,13:00,-38.6,47,46.8,6,-0.82
4,5,+4/+5,1.6,0.8,13:30,-38.6,47,38.3,14,-0.82
4,5,+4/+5,1.3,0.7,12:30,-38.6,47,40.4,14,-0.82
1,5,+1/+5,0.4,1.5,12:30,-38.6,47,57.4,31,-0.82
1,5,+1/+5,1.3,0.6,11:30,-38.6,47,42.6,17,-0.82
4,5,+4/+5,1.5,0.8,13:30,-38.6,47,38.3,14,-0.82
1,4,+1/+4,1.0,0.7,13:00,-38.6,47,44.7,23,-0.82
2,4,+2/+4,0.4,1.4,12:00,-39.2,49,55.1,32,-0.8
2,5,+2/+5,0.5,0.5,12:30,-39.2,49,51.0,40,-0.8
2,4,+2/+4,0.5,0.3,11:30,-39.2,49,42.9,42,-0.8
2,5,+2/+5,1.2,0.6,14:00,-39.2,49,36.7,28,-0.8
2,4,+2/+4,0.7,1.2,12:00,-39.2,49,51.0,19,-0.8
2,5,+2/+5,0.9,1.5,10:30,-39.2,49,44.9,4,-0.8
2,5,+2/+5,0.9,1.4,10:30,-39.2,49,44.9,4,-0.8
2,4,+2/+4,0.4,1.5,12:00,-39.2,49,55.1,32,-0.8
1,4,+1/+4,1.0,1.4,13:00,-39.6,47,46.8,11,-0.84
1,4,+1/+4,1.0,1.3,13:00,-39.6,47,46.8,11,-0.84
4,5,+4/+5,1.6,0.7,13:00,-39.6,47,36.2,15,-0.84
4,5,+4/+5,1.5,0.7,13:00,-39.6,47,36.2,15,-0.84
1,4,+1/+4,1.0,1.5,13:00,-39.6,47,46.8,11,-0.84
4,5,+4/+5,1.4,0.7,13:00,-39.6,47,36.2,15,-0.84
4,5,+4/+5,1.7,0.7,13:00,-39.6,47,36.2,15,-0.84
2,3,+2/+3,0.8,1.3,12:30,-40.0,50,52.0,16,-0.8
2,4,+2/+4,1.8,0.4,12:30,-40.2,49,34.7,24,-0.82
2,4,+2/+4,0.4,1.3,12:30,-40.2,49,53.1,33,-0.82
2,4,+2/+4,1.5,0.4,12:30,-40.2,49,34.7,24,-0.82
2,4,+2/+4,1.7,0.4,12:30,-40.2,49,34.7,24,-0.82
2,4,+2/+4,1.4,0.4,12:30,-40.2,49,34.7,24,-0.82
2,4,+2/+4,0.5,1.1,12:00,-40.2,49,53.1,28,-0.82
2,5,+2/+5,0.7,0.6,10:30,-40.2,49,44.9,19,-0.82
2,4,+2/+4,1.9,0.4,12:30,-40.2,49,34.7,24,-0.82
2,4,+2/+4,1.6,0.4,12:30,-40.2,49,34.7,24,-0.82
2,4,+2/+4,0.7,0.2,14:30,-40.2,49,38.8,44,-0.82
2,4,+2/+4,2.0,0.4,12:30,-40.2,49,34.7,24,-0.82
3,5,+3/+5,1.8,0.9,11:30,-40.4,48,47.9,7,-0.84
3,5,+3/+5,1.6,0.9,11:30,-40.4,48,47.9,7,-0.84
3,5,+3/+5,1.5,0.9,11:30,-40.4,48,47.9,7,-0.84
3,5,+3/+5,1.4,0.9,11:30,-40.4,48,47.9,7,-0.84
3,5,+3/+5,1.1,0.7,11:30,-40.4,48,47.9,15,-0.84
3,5,+3/+5,1.0,0.5,13:30,-40.4,48,35.4,30,-0.84
3,5,+3/+5,1.7,0.9,11:30,-40.4,48,47.9,7,-0.84
4,5,+4/+5,2.0,0.2,13:00,-40.6,47,29.8,29,-0.86
4,5,+4/+5,1.8,0.2,13:00,-40.6,47,29.8,29,-0.86
1,4,+1/+4,0.9,0.3,11:30,-40.6,47,36.2,28,-0.86
4,5,+4/+5,1.6,1.1,13:00,-40.6,47,38.3,6,-0.86
4,5,+4/+5,1.3,0.3,13:00,-40.6,47,27.7,27,-0.86
4,5,+4/+5,1.5,1.1,13:00,-40.6,47,38.3,6,-0.86
4,5,+4/+5,1.4,1.1,13:00,-40.6,47,38.3,6,-0.86
4,5,+4/+5,1.9,0.2,13:00,-40.6,47,29.8,29,-0.86
4,5,+4/+5,1.9,0.8,13:30,-40.6,47,38.3,13,-0.86
4,5,+4/+5,1.7,1.1,13:00,-40.6,47,38.3,6,-0.86
2,4,+2/+4,0.4,1.4,12:30,-41.2,49,53.1,33,-0.84
2,5,+2/+5,1.0,0.5,14:30,-41.2,49,34.7,32,-0.84
2,4,+2/+4,0.4,1.5,12:30,-41.2,49,53.1,33,-0.84
2,4,+2/+4,0.7,0.3,11:30,-41.2,49,40.8,34,-0.84
2,3,+2/+3,0.8,1.5,12:30,-42.0,50,52.0,16,-0.84
2,3,+2/+3,0.8,1.4,12:30,-42.0,50,52.0,16,-0.84
2,4,+2/+4,2.0,0.8,11:30,-42.2,49,44.9,11,-0.86
2,4,+2/+4,0.9,1.0,13:30,-42.2,49,44.9,19,-0.86
2,5,+2/+5,0.3,0.2,11:30,-42.2,49,49.0,49,-0.86
2,5,+2/+5,0.5,0.9,13:00,-42.2,49,55.1,33,-0.86
2,4,+2/+4,1.9,0.8,11:30,-42.2,49,44.9,11,-0.86
2,5,+2/+5,0.3,0.2,12:30,-42.2,49,49.0,49,-0.86
2,5,+2/+5,0.3,0.2,11:00,-42.2,49,49.0,49,-0.86
2,4,+2/+4,0.7,0.9,13:00,-42.2,49,49.0,28,-0.86
2,5,+2/+5,0.5,1.0,14:00,-42.2,49,57.1,35,-0.86
2,5,+2/+5,0.3,0.2,13:30,-42.2,49,49.0,49,-0.86
2,5,+2/+5,0.3,0.2,14:00,-42.2,49,49.0,49,-0.86
2,5,+2/+5,0.3,0.2,13:00,-42.2,49,49.0,49,-0.86
2,5,+2/+5,0.3,0.2,14:30,-42.2,49,49.0,49,-0.86
2,4,+2/+4,0.6,1.3,12:30,-42.2,49,49.0,22,-0.86
2,5,+2/+5,0.3,0.2,12:00,-42.2,49,49.0,49,-0.86
4,5,+4/+5,0.8,1.3,12:30,-42.6,47,44.7,15,-0.91
1,4,+1/+4,0.8,0.6,12:00,-42.6,47,44.7,26,-0.91
4,5,+4/+5,0.8,1.5,12:30,-42.6,47,44.7,15,-0.91
4,5,+4/+5,0.8,1.4,12:30,-42.6,47,44.7,15,-0.91
4,5,+4/+5,2.0,0.5,14:00,-42.6,47,31.9,21,-0.91
1,4,+1/+4,1.1,1.0,14:00,-42.6,47,42.6,17,-0.91
1,3,+1/+3,1.2,1.3,12:00,-42.6,47,48.9,4,-0.91
2,4,+2/+4,0.5,1.2,11:00,-43.2,49,51.0,21,-0.88
2,4,+2/+4,0.6,1.4,12:30,-43.2,49,49.0,22,-0.88
2,4,+2/+4,0.8,0.5,11:30,-43.2,49,44.9,27,-0.88
2,5,+2/+5,0.6,0.5,10:30,-43.2,49,46.9,25,-0.88
2,5,+2/+5,0.6,1.1,12:30,-43.2,49,51.0,24,-0.88
2,4,+2/+4,0.6,1.5,12:30,-43.2,49,49.0,22,-0.88
2,4,+2/+4,1.1,0.8,10:30,-43.2,49,44.9,5,-0.88
3,5,+3/+5,0.8,0.8,11:00,-43.4,48,43.8,14,-0.9
1,3,+1/+3,1.2,1.5,12:00,-43.6,47,48.9,4,-0.93
1,4,+1/+4,1.7,0.1,11:00,-43.6,47,25.5,37,-0.93
4,5,+4/+5,1.5,0.5,13:30,-43.6,47,34.0,23,-0.93
1,4,+1/+4,1.6,0.1,11:00,-43.6,47,25.5,37,-0.93
1,4,+1/+4,1.5,0.1,11:00,-43.6,47,25.5,37,-0.93
4,5,+4/+5,1.4,0.5,13:30,-43.6,47,34.0,23,-0.93
1,4,+1/+4,1.0,0.5,12:30,-43.6,47,38.3,26,-0.93
4,5,+4/+5,1.3,0.2,13:30,-43.6,47,31.9,32,-0.93
1,3,+1/+3,1.2,1.4,12:00,-43.6,47,48.9,4,-0.93
4,5,+4/+5,1.7,0.5,13:30,-43.6,47,34.0,23,-0.93
1,4,+1/+4,1.4,0.1,11:00,-43.6,47,25.5,37,-0.93
1,4,+1/+4,1.9,0.5,13:30,-43.6,47,38.3,23,-0.93
1,4,+1/+4,2.0,0.1,11:00,-43.6,47,25.5,37,-0.93
1,4,+1/+4,1.8,0.1,11:00,-43.6,47,25.5,37,-0.93
1,4,+1/+4,0.9,1.2,11:00,-43.6,47,46.8,7,-0.93
4,5,+4/+5,1.6,0.5,13:30,-43.6,47,34.0,23,-0.93
1,4,+1/+4,1.9,0.1,11:00,-43.6,47,25.5,37,-0.93
1,4,+1/+4,1.3,0.1,11:00,-43.6,47,25.5,38,-0.93
1,5,+1/+5,1.2,1.0,13:30,-43.6,47,40.4,14,-0.93
2,4,+2/+4,1.0,0.8,11:30,-44.2,49,44.9,15,-0.9
2,4,+2/+4,0.7,1.0,13:30,-44.2,49,49.0,27,-0.9
2,5,+2/+5,0.2,1.3,14:00,-44.2,49,59.2,42,-0.9
2,5,+2/+5,0.5,0.9,10:30,-44.2,49,49.0,19,-0.9
2,5,+2/+5,0.6,1.0,12:00,-44.2,49,51.0,23,-0.9
2,5,+2/+5,0.5,0.5,13:00,-44.2,49,51.0,41,-0.9
2,5,+2/+5,0.3,0.3,11:30,-44.2,49,49.0,47,-0.9
3,5,+3/+5,0.8,0.3,12:00,-44.4,48,41.7,30,-0.92
3,5,+3/+5,0.8,0.6,14:30,-44.4,48,39.6,35,-0.92
3,5,+3/+5,1.1,0.4,12:30,-44.4,48,35.4,26,-0.92
3,5,+3/+5,1.2,0.7,11:30,-44.4,48,47.9,14,-0.92
1,4,+1/+4,0.5,1.2,11:00,-44.6,47,51.1,20,-0.95
4,5,+4/+5,0.8,1.0,13:30,-44.6,47,44.7,24,-0.95
1,3,+1/+3,1.1,1.3,12:30,-44.6,47,46.8,6,-0.95
1,3,+1/+3,1.2,1.3,12:30,-44.6,47,46.8,6,-0.95
2,5,+2/+5,0.5,0.4,10:30,-45.2,49,44.9,31,-0.92
2,4,+2/+4,0.9,0.7,14:00,-45.2,49,42.9,26,-0.92
2,5,+2/+5,0.5,0.6,11:30,-45.2,49,51.0,37,-0.92
2,5,+2/+5,0.2,1.4,14:00,-45.2,49,59.2,42,-0.92
2,5,+2/+5,0.2,1.5,14:00,-45.2,49,59.2,42,-0.92
2,5,+2/+5,0.9,0.5,14:00,-45.2,49,36.7,34,-0.92
2,4,+2/+4,1.2,0.4,12:30,-45.2,49,34.7,28,-0.92
2,4,+2/+4,1.1,0.9,14:00,-45.2,49,42.9,19,-0.92
3,5,+3/+5,0.7,0.2,14:00,-45.4,48,35.4,43,-0.95
3,5,+3/+5,1.2,0.4,13:30,-45.4,48,31.2,30,-0.95
1,3,+1/+3,1.2,1.5,12:30,-45.6,47,46.8,6,-0.97
4,5,+4/+5,1.2,0.3,13:00,-45.6,47,27.7,29,-0.97
1,4,+1/+4,1.8,0.5,13:00,-45.6,47,40.4,21,-0.97
1,4,+1/+4,1.3,0.5,11:30,-45.6,47,40.4,19,-0.97
4,5,+4/+5,1.9,0.5,13:30,-45.6,47,34.0,22,-0.97
1,3,+1/+3,1.1,1.4,12:30,-45.6,47,46.8,6,-0.97
1,3,+1/+3,1.2,1.4,12:30,-45.6,47,46.8,6,-0.97
4,5,+4/+5,1.3,1.2,12:30,-45.6,47,40.4,6,-0.97
1,3,+1/+3,1.1,1.5,12:30,-45.6,47,46.8,6,-0.97
2,5,+2/+5,0.6,1.3,14:00,-46.2,49,51.0,24,-0.94
2,5,+2/+5,0.4,0.7,13:00,-46.2,49,57.1,42,-0.94
2,4,+2/+4,1.9,0.4,14:00,-46.2,49,34.7,27,-0.94
2,4,+2/+4,0.5,1.3,13:30,-46.2,49,55.1,29,-0.94
2,5,+2/+5,0.5,1.1,14:30,-46.2,49,57.1,35,-0.94
2,4,+2/+4,0.8,1.2,14:30,-46.2,49,46.9,26,-0.94
1,4,+1/+4,1.2,0.7,13:30,-46.6,47,42.6,19,-0.99
1,4,+1/+4,0.5,1.4,13:00,-46.6,47,55.3,25,-0.99
4,5,+4/+5,1.2,1.5,12:30,-46.6,47,40.4,6,-0.99
4,5,+4/+5,1.2,1.3,12:30,-46.6,47,40.4,6,-0.99
1,4,+1/+4,0.6,0.2,12:30,-46.6,47,40.4,43,-0.99
1,4,+1/+4,0.5,1.5,13:00,-46.6,47,55.3,25,-0.99
4,5,+4/+5,1.2,0.3,13:30,-46.6,47,29.8,30,-0.99
1,5,+1/+5,1.3,0.4,11:30,-46.6,47,38.3,22,-0.99
4,5,+4/+5,1.2,1.4,12:30,-46.6,47,40.4,6,-0.99
1,4,+1/+4,0.5,1.3,13:00,-46.6,47,55.3,25,-0.99
2,5,+2/+5,0.6,1.4,14:00,-47.2,49,51.0,23,-0.96
2,4,+2/+4,2.0,0.6,10:30,-47.2,49,44.9,10,-0.96
2,5,+2/+5,0.3,1.1,12:30,-47.2,49,59.2,39,-0.96
2,4,+2/+4,1.3,0.6,10:30,-47.2,49,44.9,10,-0.96
2,5,+2/+5,0.6,1.5,14:00,-47.2,49,51.0,23,-0.96
2,4,+2/+4,1.8,0.6,10:30,-47.2,49,44.9,10,-0.96
2,4,+2/+4,1.3,0.4,12:30,-47.2,49,34.7,25,-0.96
2,4,+2/+4,1.2,0.6,10:30,-47.2,49,44.9,10,-0.96
2,4,+2/+4,1.1,0.4,13:00,-47.2,49,34.7,29,-0.96
2,4,+2/+4,1.4,0.6,10:30,-47.2,49,44.9,10,-0.96
2,4,+2/+4,0.5,1.4,13:30,-47.2,49,55.1,29,-0.96
2,4,+2/+4,0.5,1.4,14:00,-47.2,49,55.1,29,-0.96
2,4,+2/+4,0.5,1.5,13:30,-47.2,49,55.1,29,-0.96
2,4,+2/+4,0.5,1.5,14:00,-47.2,49,55.1,29,-0.96
2,4,+2/+4,0.9,0.2,12:00,-47.2,49,36.7,35,-0.96
2,4,+2/+4,1.7,0.6,10:30,-47.2,49,44.9,10,-0.96
2,4,+2/+4,1.5,0.6,10:30,-47.2,49,44.9,10,-0.96
2,4,+2/+4,1.6,0.6,10:30,-47.2,49,44.9,10,-0.96
2,4,+2/+4,1.9,0.6,10:30,-47.2,49,44.9,10,-0.96
3,5,+3/+5,1.7,0.4,14:00,-47.4,48,29.2,26,-0.99
3,5,+3/+5,0.5,0.5,11:00,-47.4,48,43.8,32,-0.99
3,5,+3/+5,1.6,0.4,14:00,-47.4,48,29.2,26,-0.99
3,5,+3/+5,1.5,0.4,14:00,-47.4,48,29.2,26,-0.99
3,5,+3/+5,1.0,0.6,12:30,-47.4,48,39.6,24,-0.99
3,5,+3/+5,1.4,0.4,14:00,-47.4,48,29.2,26,-0.99
4,5,+4/+5,1.6,0.9,12:30,-47.6,47,40.4,9,-1.01
4,5,+4/+5,1.8,0.9,12:30,-47.6,47,40.4,9,-1.01
1,5,+1/+5,0.8,0.1,11:00,-47.6,47,27.7,40,-1.01
1,5,+1/+5,1.1,1.1,10:30,-47.6,47,46.8,3,-1.01
4,5,+4/+5,1.7,0.9,12:30,-47.6,47,40.4,9,-1.01
4,5,+4/+5,1.4,0.9,12:30,-47.6,47,40.4,9,-1.01
1,5,+1/+5,1.0,0.4,10:30,-47.6,47,42.6,20,-1.01
1,3,+1/+3,1.3,0.2,14:00,-47.6,47,31.9,33,-1.01
1,5,+1/+5,0.8,0.8,10:30,-47.6,47,46.8,10,-1.01
1,5,+1/+5,1.1,0.4,12:30,-47.6,47,34.0,27,-1.01
4,5,+4/+5,1.5,0.9,12:30,-47.6,47,40.4,9,-1.01
2,5,+2/+5,0.6,1.3,13:30,-48.2,49,51.0,23,-0.98
2,4,+2/+4,0.5,1.3,14:00,-48.2,49,55.1,30,-0.98
2,5,+2/+5,1.0,1.0,14:30,-48.2,49,40.8,21,-0.98
3,5,+3/+5,0.9,0.2,12:30,-48.4,48,33.3,35,-1.01
3,5,+3/+5,0.5,1.4,12:00,-48.4,48,50.0,25,-1.01
3,5,+3/+5,0.8,0.5,12:00,-48.4,48,45.8,26,-1.01
3,5,+3/+5,0.5,1.5,12:00,-48.4,48,50.0,25,-1.01
4,5,+4/+5,1.6,1.3,14:00,-48.6,47,40.4,4,-1.03
4,5,+4/+5,1.5,1.3,14:00,-48.6,47,40.4,4,-1.03
4,5,+4/+5,1.3,0.8,12:30,-48.6,47,40.4,13,-1.03
4,5,+4/+5,1.7,1.3,14:00,-48.6,47,40.4,4,-1.03
4,5,+4/+5,1.4,1.3,14:00,-48.6,47,40.4,4,-1.03
4,5,+4/+5,0.8,1.1,13:30,-48.6,47,44.7,23,-1.03
1,4,+1/+4,1.9,1.0,13:30,-48.6,47,44.7,9,-1.03
2,4,+2/+4,1.7,0.9,10:30,-49.2,49,44.9,4,-1.0
2,4,+2/+4,1.9,0.9,11:30,-49.2,49,44.9,7,-1.0
2,4,+2/+4,1.4,0.9,10:30,-49.2,49,44.9,4,-1.0
2,4,+2/+4,1.3,0.9,10:30,-49.2,49,44.9,4,-1.0
2,5,+2/+5,0.5,0.6,10:30,-49.2,49,49.0,25,-1.0
2,5,+2/+5,0.6,1.1,12:00,-49.2,49,51.0,22,-1.0
2,4,+2/+4,2.0,0.4,13:30,-49.2,49,32.7,26,-1.0
2,4,+2/+4,1.5,0.9,10:30,-49.2,49,44.9,4,-1.0
2,4,+2/+4,2.0,0.9,11:30,-49.2,49,44.9,7,-1.0
2,4,+2/+4,1.2,0.9,10:30,-49.2,49,44.9,4,-1.0
2,5,+2/+5,0.6,1.4,13:30,-49.2,49,51.0,23,-1.0
2,4,+2/+4,1.9,0.9,10:30,-49.2,49,44.9,4,-1.0
2,5,+2/+5,0.6,1.5,13:30,-49.2,49,51.0,23,-1.0
2,4,+2/+4,1.6,0.9,10:30,-49.2,49,44.9,4,-1.0
2,4,+2/+4,2.0,0.9,10:30,-49.2,49,44.9,4,-1.0
2,4,+2/+4,1.0,0.9,13:30,-49.2,49,42.9,20,-1.0
2,4,+2/+4,1.8,0.9,10:30,-49.2,49,44.9,4,-1.0
3,5,+3/+5,0.7,1.5,12:00,-49.4,48,52.1,16,-1.03
3,5,+3/+5,0.7,1.4,12:00,-49.4,48,52.1,16,-1.03
3,5,+3/+5,0.7,0.7,11:00,-49.4,48,43.8,21,-1.03
